ORDER_NUMBER,DATE,TIME,EMAIL,COUNTRY,FIRST_NAME,LAST_NAME,ADDRESS,CITY,ZIP,PHONE,FIRST_NAME_SHIPPING,LAST_NAME_SHIPPING,ID_CARD,STATUS,NUMBER_PACK,NUMBER_STANDARD,NUMBER_EXCLUSIVE,PRICE
433,2023-6-7,6:58:23,lounes.Belhaj@gmail.com,France,Lounes,BELHAJ,11 Rue du Faubourg Saint-Honoré,Paris,75008,0612345678,Royce,Lounge,4,FAILED_PROCESSING,,,,
434,2023-6-7,6:58:56,lounes.Belhaj@gmail.com,France,Lounes,BELHAJ,11 Rue du Faubourg Saint-Honoré,Paris,75008,0612345678,Mendes,JB,4,FAILED_PROCESSING,,,,
435,2023-6-7,6:59:12,lounes.Belhaj@gmail.com,France,Lounes,BELHAJ,11 Rue du Faubourg Saint-Honoré,Paris,75008,0612345678,Ali,Zerouali,5,FAILED_PROCESSING,,,,
436,2023-6-7,6:59:28,lounes.Belhaj@gmail.com,France,Lounes,BELHAJ,11 Rue du Faubourg Saint-Honoré,Paris,75008,0612345678,Michael,Bedia,5,FAILED_PROCESSING,,,,
437,2023-6-7,7:0:0,lounes.Belhaj@gmail.com,France,Lounes,BELHAJ,11 Rue du Faubourg Saint-Honoré,Paris,75008,0612345678,Royce,Lounge,4,FAILED_PROCESSING,,,,
438,2023-6-7,7:0:16,lounes.Belhaj@gmail.com,France,Lounes,BELHAJ,11 Rue du Faubourg Saint-Honoré,Paris,75008,0612345678,Royce,Lounge,4,FAILED_PROCESSING,,,,
439,2023-6-7,7:4:15,lounes.Belhaj@gmail.com,France,Lounes,BELHAJ,11 Rue du Faubourg Saint-Honoré,Paris,75008,0612345678,Mendes,JB,5,FAILED_PROCESSING,,,,
440,2023-6-7,7:5:6,lounes.Belhaj@gmail.com,France,Lounes,BELHAJ,11 Rue du Faubourg Saint-Honoré,Paris,75008,0612345678,Mendes,JB,1,FAILED_PROCESSING,,,,
441,2023-6-7,7:5:31,lounes.Belhaj@gmail.com,France,Lounes,BELHAJ,11 Rue du Faubourg Saint-Honoré,Paris,75008,0612345678,Linda,Ouchene,4,FAILED_PROCESSING,,,,
442,2023-6-7,7:5:47,lounes.Belhaj@gmail.com,France,Lounes,BELHAJ,11 Rue du Faubourg Saint-Honoré,Paris,75008,0612345678,Aboubacar,Magassouba,3,FAILED_PROCESSING,,,,
443,2023-6-7,7:6:19,lounes.Belhaj@gmail.com,France,Lounes,BELHAJ,11 Rue du Faubourg Saint-Honoré,Paris,75008,0612345678,Hakim,Zerouali,2,FAILED_PROCESSING,,,,
444,2023-6-7,7:6:51,lounes.Belhaj@gmail.com,France,Lounes,BELHAJ,11 Rue du Faubourg Saint-Honoré,Paris,75008,0612345678,Mendes,JB,2,FAILED_PROCESSING,,,,
445,2023-6-7,7:12:18,alou.Ghanem@gmail.com,France,Alou,GHANEM,28 Avenue des Champs-Élysées,Paris,75008,0612345678,Ryad,Mebarki,5,FAILED_PROCESSING,,,,
446,2023-6-7,7:12:36,alou.Ghanem@gmail.com,France,Alou,GHANEM,28 Avenue des Champs-Élysées,Paris,75008,0612345678,Aboubacar,Magassouba,5,FAILED_PROCESSING,,,,
447,2023-6-7,7:15:6,alou.Ghanem@gmail.com,France,Alou,GHANEM,28 Avenue des Champs-Élysées,Paris,75008,0612345678,Michael,Bedia,3,FAILED_PROCESSING,,,,
448,2023-6-7,7:15:31,alou.Ghanem@gmail.com,France,Alou,GHANEM,28 Avenue des Champs-Élysées,Paris,75008,0612345678,Areski,Djebbar,5,FAILED_PROCESSING,,,,
449,2023-6-7,7:15:47,alou.Ghanem@gmail.com,France,Alou,GHANEM,28 Avenue des Champs-Élysées,Paris,75008,0612345678,Linda,Ouchene,4,FAILED_PROCESSING,,,,
450,2023-6-7,7:16:18,alou.Ghanem@gmail.com,France,Alou,GHANEM,28 Avenue des Champs-Élysées,Paris,75008,0612345678,Magou,Ebenezer,3,COMPLETED,1,0,0,20.48
451,2023-6-7,7:27:42,djibril.Belhaj@gmail.com,France,Djibril,BELHAJ,5 Rue de la Liberté,Lyon,69003,0601122334,Michael,Bedia,5,FAILED_PROCESSING,,,,
452,2023-6-7,7:27:54,djibril.Belhaj@gmail.com,France,Djibril,BELHAJ,5 Rue de la Liberté,Lyon,69003,0601122334,Mendes,JB,2,FAILED_PROCESSING,,,,
453,2023-6-7,7:28:26,djibril.Belhaj@gmail.com,France,Djibril,BELHAJ,5 Rue de la Liberté,Lyon,69003,0601122334,Aboubacar,Magassouba,5,FAILED_PROCESSING,,,,
454,2023-6-7,7:29:2,djibril.Belhaj@gmail.com,France,Djibril,BELHAJ,5 Rue de la Liberté,Lyon,69003,0601122334,Sabrina,Djebbar,6,FAILED_PROCESSING,,,,
455,2023-6-7,7:29:12,djibril.Belhaj@gmail.com,France,Djibril,BELHAJ,5 Rue de la Liberté,Lyon,69003,0601122334,Royce,Lounge,4,FAILED_PROCESSING,,,,
456,2023-6-7,7:29:44,djibril.Belhaj@gmail.com,France,Djibril,BELHAJ,5 Rue de la Liberté,Lyon,69003,0601122334,Linda,Ouchene,1,FAILED_PROCESSING,,,,
457,2023-6-7,7:32:42,djibril.Belhaj@gmail.com,France,Djibril,BELHAJ,5 Rue de la Liberté,Lyon,69003,0601122334,Royce,Lounge,4,FAILED_PROCESSING,,,,
458,2023-6-7,7:33:15,djibril.Belhaj@gmail.com,France,Djibril,BELHAJ,5 Rue de la Liberté,Lyon,69003,0601122334,Mendes,JB,1,FAILED_PROCESSING,,,,
459,2023-6-7,7:33:46,djibril.Belhaj@gmail.com,France,Djibril,BELHAJ,5 Rue de la Liberté,Lyon,69003,0601122334,Hakim,Zerouali,3,FAILED_PROCESSING,,,,
460,2023-6-7,7:34:26,djibril.Belhaj@gmail.com,France,Djibril,BELHAJ,5 Rue de la Liberté,Lyon,69003,0601122334,Ismael,Djebbar,1,FAILED_PROCESSING,,,,
461,2023-6-7,7:37:11,djibril.Belhaj@gmail.com,France,Djibril,BELHAJ,5 Rue de la Liberté,Lyon,69003,0601122334,Ryad,Mebarki,1,FAILED_PROCESSING,,,,
462,2023-6-7,7:37:47,djibril.Belhaj@gmail.com,France,Djibril,BELHAJ,5 Rue de la Liberté,Lyon,69003,0601122334,Sabrina,Djebbar,3,FAILED_PROCESSING,,,,
463,2023-6-7,7:45:18,madior.Belkacem@gmail.com,France,Madior,BELKACEM,19 Rue du Faubourg Saint-Jacques,Paris,75014,0609876543,Ismael,Djebbar,4,COMPLETED,2,0,0,36.24
464,2023-6-7,8:0:35,mamadou.Aissaoui@gmail.com,France,Mamadou,AISSAOUI,32 Rue de la Convention,Marseille,13001,0678901234,Sabrina,Djebbar,3,FAILED_PROCESSING,,,,
465,2023-6-7,8:0:37,mamadou.Aissaoui@gmail.com,France,Mamadou,AISSAOUI,32 Rue de la Convention,Marseille,13001,0678901234,Sabrina,Djebbar,6,FAILED_PROCESSING,,,,
466,2023-6-7,8:0:38,mamadou.Aissaoui@gmail.com,France,Mamadou,AISSAOUI,32 Rue de la Convention,Marseille,13001,0678901234,Hakim,Zerouali,1,FAILED_PROCESSING,,,,
467,2023-6-7,8:0:39,mamadou.Aissaoui@gmail.com,France,Mamadou,AISSAOUI,32 Rue de la Convention,Marseille,13001,0678901234,Linda,Ouchene,3,FAILED_PROCESSING,,,,
468,2023-6-7,8:0:56,mamadou.Aissaoui@gmail.com,France,Mamadou,AISSAOUI,32 Rue de la Convention,Marseille,13001,0678901234,Ali,Zerouali,3,FAILED_PROCESSING,,,,
469,2023-6-7,8:1:28,mamadou.Aissaoui@gmail.com,France,Mamadou,AISSAOUI,32 Rue de la Convention,Marseille,13001,0678901234,Sabrina,Djebbar,4,FAILED_PROCESSING,,,,
470,2023-6-7,8:2:0,mamadou.Aissaoui@gmail.com,France,Mamadou,AISSAOUI,32 Rue de la Convention,Marseille,13001,0678901234,Michael,Bedia,5,FAILED_PROCESSING,,,,
471,2023-6-7,8:2:12,mamadou.Aissaoui@gmail.com,France,Mamadou,AISSAOUI,32 Rue de la Convention,Marseille,13001,0678901234,Aboubacar,Magassouba,3,COMPLETED,1,0,0,20.48
472,2023-6-7,8:16:56,thiemoko.Ghanem@gmail.com,France,Thiemoko,GHANEM,14 Rue du Temple,Nantes,44000,0678901234,Magou,Ebenezer,1,FAILED_PROCESSING,,,,
473,2023-6-7,8:17:29,thiemoko.Ghanem@gmail.com,France,Thiemoko,GHANEM,14 Rue du Temple,Nantes,44000,0678901234,Magou,Ebenezer,1,FAILED_PROCESSING,,,,
474,2023-6-7,8:17:46,thiemoko.Ghanem@gmail.com,France,Thiemoko,GHANEM,14 Rue du Temple,Nantes,44000,0678901234,Aboubacar,Magassouba,6,FAILED_PROCESSING,,,,
475,2023-6-7,8:18:17,thiemoko.Ghanem@gmail.com,France,Thiemoko,GHANEM,14 Rue du Temple,Nantes,44000,0678901234,Ismael,Djebbar,6,FAILED_PROCESSING,,,,
476,2023-6-7,8:18:49,thiemoko.Ghanem@gmail.com,France,Thiemoko,GHANEM,14 Rue du Temple,Nantes,44000,0678901234,Sabrina,Djebbar,2,FAILED_PROCESSING,,,,
477,2023-6-7,8:19:21,thiemoko.Ghanem@gmail.com,France,Thiemoko,GHANEM,14 Rue du Temple,Nantes,44000,0678901234,Ryad,Mebarki,1,FAILED_PROCESSING,,,,
478,2023-6-7,8:19:53,thiemoko.Ghanem@gmail.com,France,Thiemoko,GHANEM,14 Rue du Temple,Nantes,44000,0678901234,Mendes,JB,5,FAILED_PROCESSING,,,,
479,2023-6-7,8:20:10,thiemoko.Ghanem@gmail.com,France,Thiemoko,GHANEM,14 Rue du Temple,Nantes,44000,0678901234,Michael,Bedia,1,FAILED_PROCESSING,,,,
480,2023-6-7,8:20:27,thiemoko.Ghanem@gmail.com,France,Thiemoko,GHANEM,14 Rue du Temple,Nantes,44000,0678901234,Michael,Bedia,6,FAILED_PROCESSING,,,,
481,2023-6-7,8:20:43,thiemoko.Ghanem@gmail.com,France,Thiemoko,GHANEM,14 Rue du Temple,Nantes,44000,0678901234,Sabrina,Djebbar,3,FAILED_PROCESSING,,,,
482,2023-6-7,8:23:12,thiemoko.Ghanem@gmail.com,France,Thiemoko,GHANEM,14 Rue du Temple,Nantes,44000,0678901234,Magou,Ebenezer,2,FAILED_PROCESSING,,,,
483,2023-6-7,8:23:24,thiemoko.Ghanem@gmail.com,France,Thiemoko,GHANEM,14 Rue du Temple,Nantes,44000,0678901234,Magou,Ebenezer,4,FAILED_PROCESSING,1,0,0,20.48
484,2023-6-7,8:31:18,danial.Toufiq@gmail.com,France,Danial,TOUFIQ,30 Rue Saint-Maur,Strasbourg,67000,0678901234,Hakim,Zerouali,1,FAILED_PROCESSING,,,,
485,2023-6-7,8:31:36,danial.Toufiq@gmail.com,France,Danial,TOUFIQ,30 Rue Saint-Maur,Strasbourg,67000,0678901234,Michael,Bedia,6,FAILED_PROCESSING,,,,
486,2023-6-7,8:32:8,danial.Toufiq@gmail.com,France,Danial,TOUFIQ,30 Rue Saint-Maur,Strasbourg,67000,0678901234,Aboubacar,Magassouba,1,FAILED_PROCESSING,,,,
487,2023-6-7,8:32:40,danial.Toufiq@gmail.com,France,Danial,TOUFIQ,30 Rue Saint-Maur,Strasbourg,67000,0678901234,Ali,Zerouali,2,COMPLETED,1,0,0,20.48
488,2023-6-7,8:46:32,boulos.Mansouri@gmail.com,France,Boulos,MANSOURI,6 Rue de la République,Lyon,69001,0678901234,Ali,Zerouali,3,COMPLETED,2,0,0,36.24
489,2023-6-7,9:4:22,danial.Toumi@gmail.com,France,Danial,TOUMI,11 Rue du Faubourg Saint-Honoré,Paris,75008,0612345678,Hakim,Zerouali,1,FAILED_PROCESSING,,,,
490,2023-6-7,9:6:15,danial.Toumi@gmail.com,France,Danial,TOUMI,11 Rue du Faubourg Saint-Honoré,Paris,75008,0612345678,Mendes,JB,4,FAILED_PROCESSING,,,,
491,2023-6-7,9:9:20,danial.Toumi@gmail.com,France,Danial,TOUMI,11 Rue du Faubourg Saint-Honoré,Paris,75008,0612345678,Magou,Ebenezer,3,COMPLETED,2,0,0,36.24
492,2023-6-7,9:20:0,najm.Belkacem@gmail.com,France,Najm,BELKACEM,32 Rue de la Convention,Marseille,13001,0612345678,Areski,Djebbar,6,COMPLETED,1,0,0,20.48
493,2023-6-7,9:35:41,boulos.Aissaoui@gmail.com,France,Boulos,AISSAOUI,5 Rue de la Liberté,Lyon,69003,0678901234,Mendes,JB,5,FAILED_PROCESSING,,,,
494,2023-6-7,9:37:29,boulos.Aissaoui@gmail.com,France,Boulos,AISSAOUI,5 Rue de la Liberté,Lyon,69003,0678901234,Michael,Bedia,4,COMPLETED,2,0,0,36.24
495,2023-6-7,9:53:33,mathlouthi.Bouzidi@gmail.com,France,Mathlouthi,BOUZIDI,29 Rue de la Paix,Marseille,13001,0676543210,Hakim,Zerouali,4,FAILED_PROCESSING,,,,
496,2023-6-7,9:54:6,mathlouthi.Bouzidi@gmail.com,France,Mathlouthi,BOUZIDI,29 Rue de la Paix,Marseille,13001,0676543210,Magou,Ebenezer,3,FAILED_PROCESSING,,,,
497,2023-6-7,9:54:38,mathlouthi.Bouzidi@gmail.com,France,Mathlouthi,BOUZIDI,29 Rue de la Paix,Marseille,13001,0676543210,Magou,Ebenezer,5,FAILED_PROCESSING,,,,
498,2023-6-7,9:55:10,mathlouthi.Bouzidi@gmail.com,France,Mathlouthi,BOUZIDI,29 Rue de la Paix,Marseille,13001,0676543210,Michael,Bedia,4,FAILED_PROCESSING,,,,
499,2023-6-7,9:55:42,mathlouthi.Bouzidi@gmail.com,France,Mathlouthi,BOUZIDI,29 Rue de la Paix,Marseille,13001,0676543210,Mendes,JB,2,FAILED_PROCESSING,,,,
500,2023-6-7,9:56:14,mathlouthi.Bouzidi@gmail.com,France,Mathlouthi,BOUZIDI,29 Rue de la Paix,Marseille,13001,0676543210,Ali,Zerouali,1,FAILED_PROCESSING,,,,
501,2023-6-7,9:56:46,mathlouthi.Bouzidi@gmail.com,France,Mathlouthi,BOUZIDI,29 Rue de la Paix,Marseille,13001,0676543210,Mendes,JB,5,COMPLETED,2,0,0,36.24
502,2023-6-7,10:9:47,najm.Ghanem@gmail.com,France,Najm,GHANEM,6 Rue de la République,Lyon,69001,0609876543,Linda,Ouchene,4,FAILED_PROCESSING,,,,
503,2023-6-7,10:9:49,najm.Ghanem@gmail.com,France,Najm,GHANEM,6 Rue de la République,Lyon,69001,0609876543,Royce,Lounge,5,FAILED_PROCESSING,,,,
504,2023-6-7,10:10:16,najm.Ghanem@gmail.com,France,Najm,GHANEM,6 Rue de la République,Lyon,69001,0609876543,Ryad,Mebarki,1,FAILED_PROCESSING,,,,
505,2023-6-7,10:13:39,najm.Ghanem@gmail.com,France,Najm,GHANEM,6 Rue de la République,Lyon,69001,0609876543,Magou,Ebenezer,4,FAILED_PROCESSING,,,,
506,2023-6-7,10:13:56,najm.Ghanem@gmail.com,France,Najm,GHANEM,6 Rue de la République,Lyon,69001,0609876543,Mendes,JB,3,FAILED_PROCESSING,,,,
507,2023-6-7,10:14:28,najm.Ghanem@gmail.com,France,Najm,GHANEM,6 Rue de la République,Lyon,69001,0609876543,Magou,Ebenezer,1,COMPLETED,2,0,0,36.24
508,2023-6-7,10:26:11,boulos.Abdelhak@gmail.com,France,Boulos,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0612345678,Hakim,Zerouali,4,FAILED_PROCESSING,,,,
509,2023-6-7,10:29:40,boulos.Abdelhak@gmail.com,France,Boulos,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0612345678,Sabrina,Djebbar,6,FAILED_PROCESSING,,,,
510,2023-6-7,10:31:16,boulos.Abdelhak@gmail.com,France,Boulos,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0612345678,Sabrina,Djebbar,1,FAILED_PROCESSING,,,,
511,2023-6-7,10:33:44,boulos.Abdelhak@gmail.com,France,Boulos,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0612345678,Ismael,Djebbar,4,FAILED_PROCESSING,,,,
512,2023-6-7,10:33:57,boulos.Abdelhak@gmail.com,France,Boulos,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0612345678,Aboubacar,Magassouba,1,FAILED_PROCESSING,,,,
513,2023-6-7,10:34:28,boulos.Abdelhak@gmail.com,France,Boulos,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0612345678,Sabrina,Djebbar,6,FAILED_PROCESSING,,,,
514,2023-6-7,10:35:1,boulos.Abdelhak@gmail.com,France,Boulos,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0612345678,Hakim,Zerouali,6,FAILED_PROCESSING,,,,
515,2023-6-7,10:35:23,boulos.Abdelhak@gmail.com,France,Boulos,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0612345678,Sabrina,Djebbar,6,FAILED_PROCESSING,,,,
516,2023-6-7,10:35:24,boulos.Abdelhak@gmail.com,France,Boulos,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0612345678,Ismael,Djebbar,3,FAILED_PROCESSING,,,,
517,2023-6-7,10:37:14,boulos.Abdelhak@gmail.com,France,Boulos,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0612345678,Linda,Ouchene,4,FAILED_PROCESSING,,,,
518,2023-6-7,10:37:24,boulos.Abdelhak@gmail.com,France,Boulos,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0612345678,Sabrina,Djebbar,1,FAILED_PROCESSING,,,,
519,2023-6-7,10:37:25,boulos.Abdelhak@gmail.com,France,Boulos,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0612345678,Aboubacar,Magassouba,3,FAILED_PROCESSING,,,,
520,2023-6-7,10:43:13,mathlouthi.Abdelhak@gmail.com,France,Mathlouthi,ABDELHAK,32 Rue de la Convention,Marseille,13001,0612345678,Mendes,JB,4,FAILED_PROCESSING,,,,
521,2023-6-7,10:43:46,mathlouthi.Abdelhak@gmail.com,France,Mathlouthi,ABDELHAK,32 Rue de la Convention,Marseille,13001,0612345678,Linda,Ouchene,6,FAILED_PROCESSING,,,,
522,2023-6-7,10:44:7,mathlouthi.Abdelhak@gmail.com,France,Mathlouthi,ABDELHAK,32 Rue de la Convention,Marseille,13001,0612345678,Michael,Bedia,5,FAILED_PROCESSING,,,,
523,2023-6-7,10:44:39,mathlouthi.Abdelhak@gmail.com,France,Mathlouthi,ABDELHAK,32 Rue de la Convention,Marseille,13001,0612345678,Ryad,Mebarki,5,FAILED_PROCESSING,,,,
524,2023-6-7,10:45:11,mathlouthi.Abdelhak@gmail.com,France,Mathlouthi,ABDELHAK,32 Rue de la Convention,Marseille,13001,0612345678,Hakim,Zerouali,4,FAILED_PROCESSING,,,,
525,2023-6-7,10:49:18,mathlouthi.Abdelhak@gmail.com,France,Mathlouthi,ABDELHAK,32 Rue de la Convention,Marseille,13001,0612345678,Hakim,Zerouali,2,FAILED_PROCESSING,1,0,0,20.48
526,2023-6-7,10:54:58,mathlouthi.Abdelhak@gmail.com,France,Mathlouthi,ABDELHAK,32 Rue de la Convention,Marseille,13001,0612345678,Ismael,Djebbar,3,FAILED_PROCESSING,,,,
527,2023-6-7,10:55:30,mathlouthi.Abdelhak@gmail.com,France,Mathlouthi,ABDELHAK,32 Rue de la Convention,Marseille,13001,0612345678,Ali,Zerouali,4,pending,,,,
528,2023-6-7,10:58:43,boulos.Merabet@gmail.com,France,Boulos,MERABET,14 Rue du Temple,Nantes,44000,0612345678,Mendes,JB,3,FAILED_PROCESSING,,,,
529,2023-6-7,10:59:0,boulos.Merabet@gmail.com,France,Boulos,MERABET,14 Rue du Temple,Nantes,44000,0612345678,Linda,Ouchene,5,FAILED_PROCESSING,,,,
530,2023-6-7,11:0:25,boulos.Merabet@gmail.com,France,Boulos,MERABET,14 Rue du Temple,Nantes,44000,0612345678,Linda,Ouchene,5,FAILED_PROCESSING,,,,
531,2023-6-7,11:1:2,boulos.Merabet@gmail.com,France,Boulos,MERABET,14 Rue du Temple,Nantes,44000,0612345678,Ryad,Mebarki,3,FAILED_PROCESSING,,,,
532,2023-6-7,11:1:33,boulos.Merabet@gmail.com,France,Boulos,MERABET,14 Rue du Temple,Nantes,44000,0612345678,Linda,Ouchene,2,FAILED_PROCESSING,,,,
533,2023-6-7,11:1:48,boulos.Merabet@gmail.com,France,Boulos,MERABET,14 Rue du Temple,Nantes,44000,0612345678,Mendes,JB,5,FAILED_PROCESSING,,,,
534,2023-6-7,11:1:58,boulos.Merabet@gmail.com,France,Boulos,MERABET,14 Rue du Temple,Nantes,44000,0612345678,Royce,Lounge,1,FAILED_PROCESSING,,,,
535,2023-6-7,11:4:23,boulos.Merabet@gmail.com,France,Boulos,MERABET,14 Rue du Temple,Nantes,44000,0612345678,Ismael,Djebbar,5,FAILED_PROCESSING,,,,
536,2023-6-7,11:5:4,boulos.Merabet@gmail.com,France,Boulos,MERABET,14 Rue du Temple,Nantes,44000,0612345678,Aboubacar,Magassouba,1,FAILED_PROCESSING,,,,
537,2023-6-7,11:6:43,boulos.Merabet@gmail.com,France,Boulos,MERABET,14 Rue du Temple,Nantes,44000,0612345678,Linda,Ouchene,2,FAILED_PROCESSING,,,,
538,2023-6-7,11:7:20,boulos.Merabet@gmail.com,France,Boulos,MERABET,14 Rue du Temple,Nantes,44000,0612345678,Sabrina,Djebbar,2,FAILED_PROCESSING,,,,
539,2023-6-7,11:7:57,boulos.Merabet@gmail.com,France,Boulos,MERABET,14 Rue du Temple,Nantes,44000,0612345678,Michael,Bedia,6,FAILED_PROCESSING,,,,
540,2023-6-7,11:8:29,boulos.Merabet@gmail.com,France,Boulos,MERABET,14 Rue du Temple,Nantes,44000,0612345678,Areski,Djebbar,4,FAILED_PROCESSING,,,,
541,2023-6-7,11:8:44,boulos.Merabet@gmail.com,France,Boulos,MERABET,14 Rue du Temple,Nantes,44000,0612345678,Sabrina,Djebbar,3,FAILED_PROCESSING,,,,
542,2023-6-7,11:9:5,boulos.Merabet@gmail.com,France,Boulos,MERABET,14 Rue du Temple,Nantes,44000,0612345678,Ali,Zerouali,4,FAILED_PROCESSING,,,,
543,2023-6-7,11:9:17,boulos.Merabet@gmail.com,France,Boulos,MERABET,14 Rue du Temple,Nantes,44000,0612345678,Royce,Lounge,4,pending,1,0,0,20.48
544,2023-6-7,11:13:32,danial.Abdelhak@gmail.com,France,Danial,ABDELHAK,6 Rue de la République,Lyon,69001,0612345678,Areski,Djebbar,6,FAILED_PROCESSING,,,,
545,2023-6-7,11:16:15,danial.Abdelhak@gmail.com,France,Danial,ABDELHAK,6 Rue de la République,Lyon,69001,0612345678,Areski,Djebbar,2,FAILED_PROCESSING,,,,
546,2023-6-7,11:16:47,danial.Abdelhak@gmail.com,France,Danial,ABDELHAK,6 Rue de la République,Lyon,69001,0612345678,Michael,Bedia,6,FAILED_PROCESSING,,,,
547,2023-6-7,11:17:5,danial.Abdelhak@gmail.com,France,Danial,ABDELHAK,6 Rue de la République,Lyon,69001,0612345678,Sabrina,Djebbar,1,FAILED_PROCESSING,,,,
548,2023-6-7,11:17:37,danial.Abdelhak@gmail.com,France,Danial,ABDELHAK,6 Rue de la République,Lyon,69001,0612345678,Hakim,Zerouali,5,FAILED_PROCESSING,,,,
549,2023-6-7,11:18:8,danial.Abdelhak@gmail.com,France,Danial,ABDELHAK,6 Rue de la République,Lyon,69001,0612345678,Hakim,Zerouali,3,COMPLETED,2,0,0,36.24
550,2023-6-7,11:31:15,mathlouthi.Abdelhak@gmail.com,France,Mathlouthi,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Ismael,Djebbar,6,FAILED_PROCESSING,,,,
551,2023-6-7,11:31:28,mathlouthi.Abdelhak@gmail.com,France,Mathlouthi,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Ismael,Djebbar,3,FAILED_PROCESSING,,,,
552,2023-6-7,11:32:0,mathlouthi.Abdelhak@gmail.com,France,Mathlouthi,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Aboubacar,Magassouba,5,FAILED_PROCESSING,,,,
553,2023-6-7,11:32:9,mathlouthi.Abdelhak@gmail.com,France,Mathlouthi,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Hakim,Zerouali,2,FAILED_PROCESSING,,,,
554,2023-6-7,11:32:26,mathlouthi.Abdelhak@gmail.com,France,Mathlouthi,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Royce,Lounge,6,FAILED_PROCESSING,,,,
555,2023-6-7,11:32:58,mathlouthi.Abdelhak@gmail.com,France,Mathlouthi,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Magou,Ebenezer,5,FAILED_PROCESSING,,,,
556,2023-6-7,11:33:30,mathlouthi.Abdelhak@gmail.com,France,Mathlouthi,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Hakim,Zerouali,1,FAILED_PROCESSING,,,,
557,2023-6-7,11:35:56,mathlouthi.Abdelhak@gmail.com,France,Mathlouthi,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Ali,Zerouali,2,FAILED_PROCESSING,,,,
558,2023-6-7,11:36:28,mathlouthi.Abdelhak@gmail.com,France,Mathlouthi,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Ali,Zerouali,2,FAILED_PROCESSING,,,,
559,2023-6-7,11:37:0,mathlouthi.Abdelhak@gmail.com,France,Mathlouthi,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Sabrina,Djebbar,3,FAILED_PROCESSING,,,,
560,2023-6-7,11:37:17,mathlouthi.Abdelhak@gmail.com,France,Mathlouthi,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Ismael,Djebbar,4,FAILED_PROCESSING,,,,
561,2023-6-7,11:37:49,mathlouthi.Abdelhak@gmail.com,France,Mathlouthi,ABDELHAK,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Ali,Zerouali,4,FAILED_PROCESSING,,,,
562,2023-6-7,11:46:19,najm.Abdelhak@gmail.com,France,Najm,ABDELHAK,32 Rue de la Convention,Marseille,13001,0609876543,Areski,Djebbar,5,FAILED_PROCESSING,,,,
563,2023-6-7,11:46:37,najm.Abdelhak@gmail.com,France,Najm,ABDELHAK,32 Rue de la Convention,Marseille,13001,0609876543,Ali,Zerouali,2,FAILED_PROCESSING,,,,
564,2023-6-7,11:47:8,najm.Abdelhak@gmail.com,France,Najm,ABDELHAK,32 Rue de la Convention,Marseille,13001,0609876543,Ryad,Mebarki,3,FAILED_PROCESSING,,,,
565,2023-6-7,11:47:40,najm.Abdelhak@gmail.com,France,Najm,ABDELHAK,32 Rue de la Convention,Marseille,13001,0609876543,Michael,Bedia,3,FAILED_PROCESSING,,,,
566,2023-6-7,11:48:11,najm.Abdelhak@gmail.com,France,Najm,ABDELHAK,32 Rue de la Convention,Marseille,13001,0609876543,Ismael,Djebbar,4,FAILED_PROCESSING,,,,
567,2023-6-7,11:48:44,najm.Abdelhak@gmail.com,France,Najm,ABDELHAK,32 Rue de la Convention,Marseille,13001,0609876543,Mendes,JB,5,FAILED_PROCESSING,,,,
568,2023-6-7,11:49:3,najm.Abdelhak@gmail.com,France,Najm,ABDELHAK,32 Rue de la Convention,Marseille,13001,0609876543,Ryad,Mebarki,5,FAILED_PROCESSING,,,,
